,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
10,2.4484886168364834,-1.0086217897246714,1.314751530377655,0.9560474040410226,-0.001315585548126,0.6396605901536976,0.958821441979232,1.6428214827542291,2,3,2,2,2,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
11,-1.2097311174328738,2.4484886168364834,-0.8682921295470533,-0.9192924664395988,-0.1723135368171213,-0.7595631629840102,-0.4492462545904548,-0.8941556298057405,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12,1.5940862195695176,-1.2115562368986628,0.6407371210838609,0.7701386780556767,0.0214895449536538,0.505274585852707,0.4117184008896423,0.572209804405347,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2.354564267159614,1.5940862195695176,2.192526697161057,0.6744897501960817,1.80978650590518,1.6848247241202676,2.485248133104818,-2.277721481194805,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
14,0.4903830888314717,2.354564267159614,0.3879668202194681,0.2557931456885087,-0.2967989410341498,-0.0144719419993409,0.4943433979863222,0.627867149320658,0,1,1,0,0,0,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
15,-1.9656833487344112,0.4893942145475857,0.6151003461961909,0.6034849204819697,1.0797221658657172,1.1533290096448412,0.486430455993335,-1.800837594490188,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
16,1.262447062496403,-1.9656833487344112,-0.0153490963071642,-0.0197350584984964,1.540194516601776,1.20066536164653,-1.3231236478563728,0.7294764194139928,3,2,2,3,2,3,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
17,-1.0828695255862666,1.262447062496403,-0.6225353253861267,0.6300048782211787,-1.333720995208846,-0.6789006091178897,-0.3606855879604976,0.3804129431198721,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
18,1.0382358804497211,-1.084447235191378,0.7101571043339765,-0.3004671450476593,-0.4765818616216355,-0.5567815412889193,1.1035945203163018,1.310599814035701,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
19,0.3383101691860226,1.0367335707488043,0.0926619223760292,-1.1448427141829742,0.3898587367175819,-0.5649932189624337,0.946395664371277,-1.1970665518116317,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
20,0.1607525311898171,0.336453327579017,-0.7595631629840102,1.3466388637292617,-1.4293483741901103,-0.0891391693899816,-0.7831825100598546,-0.8606457687599722,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
21,0.038161230103454,0.1580877114425781,1.0397405370433197,-1.4366947106178882,-0.7022789013290285,-1.4772519325770015,1.557658573257395,2.414767041982725,1,1,1,0,0,0,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
22,-0.939555197987626,0.0364058967313175,2.0166037733408766,1.1952729470454284,1.7833604823045726,1.8618005381268,1.3189260332967778,1.1601783317271828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
